"CASEID","POINT_X","POINT_Y","YEAR_","LOCATION","CHPTYPE","DAYWEEK","CRASHSEV","VIOLCAT","KILLED","INJURED","WEATHER1","PEDCOL","BICCOL","MCCOL","TRUCKCOL","ETOH","TIMECAT","MONTH_","CRASHTYP","INVOLVE","PED","PRIMARYRD","SECONDRD","DISTANCE","DIRECT","INTERSECT_","PROCDATE","JURIS","DATE_","TIME_","BADGE","JURIDIST","SHIFT","POP","SPECIAL","BEATTYPE","LAPDDIV","BEATCLAS","BEATNUMB","WEATHER2","STATEHW","CALTRANC","CALTRAND","STROUTE","ROUTESUF","POSTPRE","POSTMILE","LOCATYPE","RAMP","SIDEHW","TOWAWAY","PARTIES","PCF","VIOLCODE","VIOL","VIOLSUB","HITRUN","ROADSURF","RDCOND1","RDCOND2","LIGHTING","RIGHTWAY","CHPRDTYP","NOTPRIV","STFAULT","CHPFAULT","SEVINJ","OTHERINJ","COP","PEDKILL","PEDINJ","BICKILL","BICINJ","MCKILL","MCINJURE","RAMP1","RAMP2","CITY","COUNTY","STATE","X_CHP","Y_CHP"
"5101414",-122.286241431,37.8652205278,2011,"0103","0","2","4","08",0,1,"A",,,,,,1500,1,"B","E","A","BANCROFT WY","BONAR ST",112,"E","-","2012-03-17",103,"2011-01-25",1424,"49","31","5","6","0","0",,"0","014","-","N",,,0,,,0,,,,"N",2,"A","-",22107,,"N","A","H","-","A","D","0","Y","A","08",0,0,1,0,0,0,0,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"5101418",-122.250390337,37.8643578307,2011,"0103","0","2","2","21",0,1,"A","Y",,,,,1800,1,"G","B","D","WARRING ST","PARKER ST",74,"N","N","2012-03-17",103,"2011-01-25",1546,"37","37","5","6","0","0",,"0","008","-","N",,,0,,,0,,,,"N",2,"A","-",22106,,"N","A","H","-","A","A","0","Y","A","01",1,0,0,0,1,0,0,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"5101425",-122.286610577,37.8587931101,2011,"0103","0","2","3","18",0,1,"A",,"Y",,,"Y",2100,1,"H","G","A","CARLETON ST","MATHEWS ST",150,"E","N","2012-03-16",103,"2011-01-18",1920,"131","C33","5","6","0","0",,"0","B14","-","N",,,0,,,0,,,,"N",2,"C","-",0,,"N","A","H","-","C","D","0","Y","-","-",0,1,0,0,0,0,1,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"5101429",-122.26727,37.86214,2011,"0103","0","5","3","09",0,1,"A",,,"Y",,,1500,1,"D","C","A","SHATTUCK AV","PARKER ST",0,,"Y","2012-03-17",103,"2011-01-28",1456,"8","35","5","6","0","0",,"0","005","-","N",,,0,,,0,,,,"N",2,"A","-",21802,,"N","A","H","-","A","D","0","Y","A","01",0,1,0,0,0,0,0,0,1,"-","-","BERKELEY","ALAMEDA","CA",0,0
"5101437",-122.26899532,37.8656068149,2011,"0103","0","5","3","08",0,1,"A",,"Y",,,,2100,1,"H","G","A","CHANNING WY","MILVIA ST",321,"E","N","2012-03-16",103,"2011-01-28",1825,"82","29","5","6","0","0",,"0","005","-","N",,,0,,,0,,,,"N",2,"A","-",22107,,"N","A","H","-","D","D","0","Y","A","01",0,1,0,0,0,0,1,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"5101495",-122.294972317,37.8628909791,2011,"0103","0","7","3","08",0,1,"B",,,,,"Y",600,1,"B","E","A","7TH ST","BANCROFT WY",310,"S","N","2012-03-21",103,"2011-01-16",408,"123","32","5","6","0","0",,"0","015","-","N",,,0,,,0,,,,"Y",4,"A","-",22107,,"N","A","H","-","C","D","0","Y","A","01",0,1,0,0,0,0,0,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"5127282",-122.2671,37.88048,2011,"0103","0","5","4","10",0,1,"C","Y",,,,,2100,2,"G","B","B","OXFORD ST","VINE ST",0,,"Y","2012-04-02",103,"2011-02-18",1815,"153","17","5","6","0","0",,"0","002","G","N",,,0,,,0,,,,"N",2,"A","-",21950,"A","N","B","G","-","C","A","0","Y","A","01",0,0,1,0,1,0,0,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"5127287",-122.266831247,37.8552415121,2011,"0103","0","7","3","11",0,1,"B","Y",,,,,1500,2,"G","B","B","RT 13","SHATTUCK AV",4,"E","N","2012-08-16",103,"2011-02-20",1406,"99","35","5","6","0","0",,"0","010","-","Y","ALA",4,13,"-","-",12.05,"H","-","S","N",2,"A","-",21456,"B","N","A","H","-","A","A","0","Y","N","60",0,1,0,0,1,0,0,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"5127289",-122.282110539,37.8704415821,2011,"0103","0","3","4","03",0,1,"A",,,,,,900,2,"C","C","A","UNIVERSITY AV","SACRAMENTO ST",8,"W","N","2012-04-03",103,"2011-02-23",857,"96","31","5","6","0","0",,"0","014","-","N",,,0,,,0,,,,"Y",2,"A","-",22350,,"N","A","H","-","A","A","0","Y","-","-",0,0,1,0,0,0,0,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"5127293",-122.28649,37.86988,2011,"0103","0","3","4","00",0,2,"A",,,,,,1200,2,"B","C","A","UNIVERSITY AV","WEST ST",0,"W","N","2012-03-30",103,"2011-02-23",902,"109","31","5","6","0","0",,"0","014","-","N",,,0,,,0,,,,"N",2,"D","-",0,,"N","A","H","-","A","D","0","Y","-","-",0,0,2,0,0,0,0,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"5127299",-122.292325388,37.8692589132,2011,"0103","0","1","3","03",0,1,"B",,,,,,1800,2,"C","C","A","RT 123","UNIVERSITY AV",72,"N","N","2012-08-23",103,"2011-02-21",1542,"75","31","5","6","0","0",,"0","016","-","Y","ALA",4,123,"-","-",3.16,"H","-","S","N",2,"A","-",22350,,"N","A","H","-","A","A","0","Y","D","22",0,1,0,0,0,0,0,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"5127301",-122.267261852,37.8620086945,2011,"0103","0","3","4","08",0,1,"A",,,,,,1200,2,"B","C","A","SHATTUCK AV","PARKER ST",50,"S","N","2012-03-30",103,"2011-02-23",1128,"88","35","5","6","0","0",,"0","005","-","N",,,0,,,0,,,,"N",2,"A","-",22107,,"N","A","H","-","A","A","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"5127309",-122.25633,37.86346,2011,"0103","0","2","3","11",0,2,"A","Y","Y",,,,2400,2,"G","B","D","HILLEGASS AV","PARKER ST",255,,"N","2012-03-30",103,"2011-02-22",2230,"60","36","5","6","0","0",,"0","007","-","N",,,0,,,0,,,,"N",2,"A","-",21954,"A","N","A","H","-","D","D","0","Y","N","60",0,2,0,0,1,0,1,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"5127310",-122.271015096,37.8528509093,2011,"0103","0","5","4","17",0,1,"C",,"Y",,,,1800,2,"D","G","A","MARTIN LUTHER KING JR WY","PRINCE ST",141,"N","N","2012-04-02",103,"2011-02-18",1702,"50","39","5","6","0","0",,"0","011","-","N",,,0,,,0,,,,"N",2,"A","-",22517,,"N","B","H","-","B","A","0","Y","-","-",0,0,1,0,0,0,1,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"5127311",-122.2563118,37.8630867284,2011,"0103","0","2","4","11",0,1,"A","Y",,"Y",,,1200,2,"G","B","E","HILLEGASS AV","PARKER ST",138,"S","N","2012-07-12",103,"2011-02-22",1118,"37","36","5","6","0","0",,"0","007","-","N",,,0,,,0,,,,"N",2,"A","-",21956,"A","N","A","H","-","A","A","0","Y","N","60",0,0,1,0,1,0,0,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"5127313",-122.307903159,37.8814650036,2011,"0103","0","3","4","01",0,1,"A",,,,,"Y",300,2,"A","I","A","GILMAN ST","RT 80",0,,"Y","2012-04-26",103,"2011-02-23",101,"44","20","5","6","0","0",,"0","017","-","Y","ALA",4,80,"-","-",6.79,"R","4","E","Y",1,"A","-",23152,,"N","A","H","-","D","A","0","Y","-","-",0,0,1,0,0,0,0,0,0,"-","EF","BERKELEY","ALAMEDA","CA",0,0
"5127314",-122.259177877,37.8684728595,2011,"0103","0","4","4","17",0,1,"C",,"Y",,,,1200,2,"B","G","A","TELEGRAPH AV","BANCROFT WY",86,"S","N","2012-04-02",103,"2011-02-17",923,"5","28","5","6","0","0",,"0","007","-","N",,,0,,,0,,,,"N",3,"A","-",22517,,"N","B","-","-","A","-","0","Y","-","-",0,0,1,0,0,0,1,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"5127317",-122.260811795,37.8648247714,2011,"0103","0","5","4","03",0,1,"A",,,,,,1500,2,"C","C","A","DWIGHT WY","DANA ST",23,"W","N","2012-03-30",103,"2011-02-25",1443,"63","28","5","6","0","0",,"0","006","-","N",,,0,,,0,,,,"N",2,"A","-",22350,,"N","A","H","-","A","D","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"5127326",-122.26715,37.86124,2011,"0103","0","4","4","10",0,1,"C","Y",,,,"Y",1800,2,"D","B","B","CARLTON ST","SHATTUCK AV",0,,"Y","2012-04-02",103,"2011-02-17",1509,"8","35","5","6","0","0",,"0","005","-","N",,,0,,,0,,,,"N",2,"A","-",21950,"A","N","B","H","-","A","D","0","Y","A","08",0,0,1,0,1,0,0,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"5127329",-122.268671656,37.8564043615,2011,"0103","0","6","3","03",0,1,"A",,,"Y",,,1800,2,"C","C","A","ADELINE ST","RUSSELL ST",27,"S","N","2012-03-30",103,"2011-02-26",1718,"50","35","5","6","0","0",,"0","010","-","N",,,0,,,0,,,,"N",2,"A","-",22350,,"N","A","H","-","A","A","0","Y","A","07",0,1,0,0,0,0,0,0,1,"-","-","BERKELEY","ALAMEDA","CA",0,0
"5127330",-122.257050318,37.8764331411,2011,"0103","0","4","4","-",0,1,"B","Y",,,,,1800,2,"G","B","B","RIDGE RD","LA LOMA AV",5,"W","N","2012-04-02",103,"2011-02-17",1600,"84","25","5","6","0","0",,"0","002","C","N",,,0,,,0,,,,"N",2,"A","-",0,,"N","B","H","-","A","D","0","Y","A","01",0,0,1,0,1,0,0,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"5127338",-122.256203426,37.8654137609,2011,"0103","0","5","4","11",0,1,"B","Y",,,,,300,2,"H","B","B","DWIGHT WY","BOWDITCH ST",3,"W","N","2012-04-02",103,"2011-02-18",40,"33","36","5","6","0","0",,"0","007","-","N",,,0,,,0,,,,"N",2,"A","-",21950,"B","N","A","H","-","C","D","0","Y","N","60",0,0,1,0,1,0,0,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"5127347",-122.26918,37.8784,2011,"0103","0","6","4","01",0,1,"C",,,,,"Y",2100,2,"D","C","A","SHATTUCK AV","CEDAR ST",0,,"Y","2012-07-11",103,"2011-02-19",1829,"77","24","5","6","0","0",,"0","002","-","N",,,0,,,0,,,,"N",2,"A","-",23153,"A","F","B","C","H","C","A","0","Y","A","07",0,0,1,0,0,0,0,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"5127357",-122.26954,37.88201,2011,"0103","0","5","4","10",0,1,"A","Y",,,,,1500,2,"A","B","B","SHATTUCK AV","ROSE ST",0,,"Y","2012-03-30",103,"2011-02-25",1200,"KEENE145","17","5","6","0","0",,"0","001","-","N",,,0,,,0,,,,"N",2,"A","-",21950,"A","N","A","H","-","A","A","0","Y","-","-",0,0,1,0,1,0,0,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"5127358",-122.25319,37.85847,2011,"0103","0","4","3","12",0,1,"B",,"Y",,,,900,2,"H","G","A","COLLEGE AV","RUSSELL ST",0,,"Y","2012-04-02",103,"2011-02-17",728,"102","37","5","6","0","0",,"0","008","-","N",,,0,,,0,,,,"N",2,"A","-",22450,"A","N","B","E","H","A","A","0","Y","A","01",0,1,0,0,0,0,1,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"5127478",-122.272986366,37.8712858443,2011,"0103","0","2","4","05",0,1,"A",,"Y",,,,1500,2,"D","G","A","MARTIN LUTHER KING JR WY","UNIVERSITY AV",124,"S","N","2012-04-24",103,"2011-02-01",1458,"2","29","5","6","0","0",,"0","004","-","N",,,0,,,0,,,,"N",2,"A","-",21650,"1","N","A","H","-","A","A","0","Y","L","04",0,0,1,0,0,0,1,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"5127510",-122.27727,37.86819,2011,"0103","0","3","4","09",0,1,"A",,"Y",,,,1800,2,"D","G","A","MCGEE AV","ALLSTON WY",0,,"Y","2012-04-24",103,"2011-02-02",1530,"RJUNG 11","30","5","6","0","0",,"0","005","-","N",,,0,,,0,,,,"N",2,"A","-",21802,"A","N","-","H","-","A","A","0","Y","L","04",0,0,1,0,0,0,1,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"5128176",-122.25922,37.8687,2011,"0103","0","4","4","12",0,1,"A","Y","Y",,,,1500,2,"G","B","B","BANCROFT WY","TELEGRAPH AV",0,,"Y","2012-03-30",103,"2011-02-10",1405,"57","28","5","6","0","0",,"0","006","-","N",,,0,,,0,,,,"N",2,"A","-",21453,"A","N","A","H","-","A","A","0","Y","L","04",0,0,1,0,1,0,0,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"5128180",-122.277866128,37.8890504359,2011,"0103","0","4","4","03",0,1,"A",,,,,,1500,2,"C","C","A","MARIN AV","FRESNO AV",34,"W","N","2012-04-02",103,"2011-02-10",1400,"84","14","5","6","0","0",,"0","001","-","N",,,0,,,0,,,,"Y",3,"A","-",22350,,"N","A","H","-","A","D","0","Y","A","07",0,0,1,0,0,0,0,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"5128184",-122.25506,37.86356,2011,"0103","0","7","3","03",0,1,"A",,"Y",,,,1500,2,"F","I","A","PARKER ST","BENVENUE AV",0,,"Y","2012-03-30",103,"2011-02-06",1250,"63","36","5","6","0","0",,"0","007","-","N",,,0,,,0,,,,"N",1,"A","-",22350,,"N","A","H","-","A","A","0","Y","L","04",0,1,0,0,0,0,1,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"5128196",-122.25087,37.86792,2011,"0103","0","3","3","09",0,1,"A",,,"Y",,,1200,2,"A","C","A","WARRING ST","CHANNING WY",0,,"Y","2012-03-30",103,"2011-02-09",953,"57","27","5","6","0","0",,"0","007","-","N",,,0,,,0,,,,"N",2,"A","-",21802,"A","N","A","H","-","A","A","0","Y","A","01",0,1,0,0,0,0,0,0,1,"-","-","BERKELEY","ALAMEDA","CA",0,0
"5128203",-122.25881,37.86691,2011,"0103","0","3","3","09",0,1,"A",,"Y",,,"Y",1800,2,"D","G","A","TELEGRAPH AV","CHANNING WY",0,,"Y","2012-03-30",103,"2011-02-02",1700,"140","28","5","6","0","0",,"0","006","-","N",,,0,,,0,,,,"N",2,"A","-",21801,"A","N","A","H","-","A","A","0","Y","A","01",0,1,0,0,0,0,1,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"5128204",-122.26944,37.86002,2011,"0103","0","7","4","12",0,1,"A",,"Y",,,,2400,2,"D","G","A","MILVIA ST","DERBY ST",0,,"Y","2012-03-30",103,"2011-02-06",2120,"68","32","5","6","0","0",,"0","010","-","N",,,0,,,0,,,,"N",2,"A","-",22450,"A","N","A","H","-","A","A","0","Y","L","04",0,0,1,0,0,0,1,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"5128212",-122.26033,37.876,2011,"0103","0","2","3","10",0,1,"A","Y",,,,,900,2,"G","B","B","EUCLID AV","RIDGE RD",0,,"Y","2012-03-30",103,"2011-02-08",844,"40","25","5","6","0","0",,"0","002","-","N",,,0,,,0,,,,"N",2,"A","-",21950,"A","N","A","H","-","A","D","0","Y","A","01",0,1,0,0,1,0,0,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"5128220",-122.26549,37.86514,2011,"0103","0","3","4","05",0,1,"A",,"Y",,,,900,2,"G","B","A","FULTON ST","HASTE ST",0,,"Y","2012-03-30",103,"2011-02-09",856,"37","29","5","6","0","0",,"0","006","-","N",,,0,,,0,,,,"N",2,"A","-",21650,"1","N","A","H","-","A","A","0","Y","L","04",0,0,1,0,0,0,1,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"5128228",-122.2967,37.86822,2011,"0103","0","5","4","09",0,1,"A",,,,,,2100,2,"D","C","A","UNIVERSITY AV","7TH ST",0,,"Y","2012-03-30",103,"2011-02-11",1824,"156","21","5","6","0","0",,"0","016","-","N",,,0,,,0,,,,"N",2,"A","-",21802,"A","N","A","H","-","A","D","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"5128231",-122.303333832,37.8635427145,2011,"0103","0","5","4","03",0,2,"A",,,,,,2100,2,"C","C","A","WEST FRONTAGE RD","UNIVERSITY AV",1300,"S","N","2012-04-02",103,"2011-02-04",1821,"156","20","5","6","0","0",,"0","016","-","N",,,0,,,0,,,,"Y",3,"A","-",22350,,"N","A","H","-","B","D","0","Y","A","01",0,0,2,0,0,0,0,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"5128236",-122.256334772,37.8566220737,2011,"0103","0","6","4","03",0,1,"A",,,,,,1500,2,"C","C","A","ASHBY AV","REGENT ST",0,,"Y","2012-04-26",103,"2011-02-12",1255,"63","39","5","6","0","0",,"0","009","-","Y","ALA",4,13,"-","-",11.45,"I","5","S","Y",2,"A","-",22350,,"N","A","H","-","A","D","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"5128240",-122.25993,37.85444,2011,"0103","0","6","3","01",0,1,"A",,,"Y",,"Y",2100,2,"C","C","A","TELEGRAPH AV","DOWLING PL",0,,"Y","2012-03-30",103,"2011-02-12",1914,"141","39","5","6","0","0",,"0","009","-","N",,,0,,,0,,,,"N",2,"A","-",23152,"A","N","A","H","-","C","D","0","Y","C","02",0,1,0,0,0,0,0,0,1,"-","-","BERKELEY","ALAMEDA","CA",0,0
"5130071",0,0,2011,"0103","0","4","3","09",0,1,"A",,"Y",,,,2100,2,"D","G","A","UNIVERSITY AV","SHETLAND AV",0,,"Y","2012-04-16",103,"2011-02-10",1813,"87","29","5","6","0","0",,"0","004","-","N",,,0,,,0,,,,"N",2,"A","-",21804,"A","N","A","H","-","C","A","0","Y","L","04",0,1,0,0,0,0,1,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"5136941",-122.26807,37.87033,2011,"0103","0","1","2","10",0,1,"B","Y",,,,,1800,3,"G","B","B","SHATTUCK AV","CENTER ST",0,,"Y","2012-07-31",103,"2011-03-07",1628,"57","29","5","6","0","0",,"0","004","-","N",,,0,,,0,,,,"N",3,"A","-",21950,"A","N","A","H","-","A","A","0","Y","I","12",1,0,0,0,1,0,0,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"5136949",-122.29588,37.88046,2011,"0103","0","2","4","03",0,2,"A",,,,,,2100,3,"C","C","A","GILMAN ST","SAN PABLO AV",0,,"Y","2012-04-20",103,"2011-03-01",1858,"111","20","5","6","0","0",,"0","017","-","N",,,0,,,0,,,,"N",2,"A","-",22350,,"N","A","H","-","C","A","0","Y","A","01",0,0,2,0,0,0,0,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"5140855",-122.27119315,37.849685004,2010,"0103","0","1","2","09",0,1,"B",,"Y",,,,2100,3,"D","G","A","ADELINE ST","HARMON ST",0,,"Y","2011-04-29",103,"2010-03-01",1815,"57","40","5","6","0","0",,"0","010","-","N",,,0,,,0,,,,"N",2,"A","-",21800,"A","F","A","H","-","C","A","0","Y","B","01",1,0,0,0,0,0,1,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"5143291",-122.271162081,37.8542822999,2011,"0103","0","3","4","03",0,1,"B",,,,,,1500,3,"C","C","A","ASHBY AV","MARTIN LUTHER KING JR WY",30,"W","N","2012-04-26",103,"2011-03-23",1405,"29","40","5","6","0","0",,"0","011","-","Y","ALA",4,13,"-","-",12.31,"H","-","S",,2,"A","-",22350,,"N","B","-","-","A","A","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"5143307",-122.294322243,37.875397722,2011,"0103","0","3","3","10",0,1,"A","Y",,,,,1200,3,"D","B","B","SAN PABLO AV","CEDAR ST",16,"N","N","2012-04-26",103,"2011-03-30",935,"37","22","5","6","0","0",,"0","018","-","Y","ALA",4,123,"-","-",3.61,"H","-","S","N",2,"A","-",21950,"A","N","A","H","-","A","A","0","Y","D","22",0,1,0,0,1,0,0,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"5143311",-122.235511378,37.8531849878,2011,"0103","0","3","4","03",0,1,"-",,,,,,2100,3,"C","C","A","TUNNEL RD","VICENTE RD",200,"E","N","2012-04-24",103,"2011-03-30",2045,"149","38","5","6","0","0",,"0","008","-","N",,,0,,,0,,,,"N",2,"A","-",22350,,"N","-","-","-","-","D","0","Y","A","81",0,0,1,0,0,0,0,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"5146963",-122.26746,37.86395,2011,"0103","0","4","4","12",0,1,"A",,,,,,2100,3,"D","D","A","DWIGHT WY","SHATTUCK AV",0,,"Y","2012-04-30",103,"2011-03-03",1944,"82","35","5","6","0","0",,"0","005","-","N",,,0,,,0,,,,"Y",2,"A","-",21453,"A","F","A","H","-","C","A","0","Y","-","99",0,0,1,0,0,0,0,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"5146964",-122.27973,37.85601,2011,"0103","0","4","4","03",0,1,"B",,,,,,1800,3,"C","C","A","SACRAMENTO ST","OREGON ST",0,,"Y","2012-05-01",103,"2011-03-10",1538,"110","34","5","6","0","0",,"0","012","-","N",,,0,,,0,,,,"Y",2,"A","-",22350,,"F","A","H","-","A","D","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"5146968",-122.25335,37.85998,2011,"0103","0","4","3","10",0,1,"A","Y",,,,"Y",2400,3,"G","B","B","COLLEGE AV","STUART ST",0,,"Y","2012-05-01",103,"2011-03-10",2110,"134","37","5","6","0","0",,"0","008","-","N",,,0,,,0,,,,"N",2,"A","-",21950,"A","N","A","H","-","C","A","0","Y","A","01",0,1,0,0,1,0,0,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"5146979",-122.265909863,37.8742099815,2011,"0103","0","5","3","15",0,1,"A",,"Y",,,"Y",1800,3,"F","J","A","HEARST AV","OXFORD ST",150,"E","N","2012-04-30",103,"2011-03-04",1622,"145","24","5","6","0","0",,"0","002","-","N",,,0,,,0,,,,"N",1,"A","-",26453,,"N","A","H","-","A","A","0","Y","L","04",0,1,0,0,0,0,1,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"5146980",-122.26727,37.86214,2011,"0103","0","5","3","09",0,1,"A",,"Y",,,"Y",2400,3,"D","G","A","SHATTUCK AV","PARKER ST",0,,"Y","2012-04-30",103,"2011-03-11",2305,"33","35","5","6","0","0",,"0","005","-","N",,,0,,,0,,,,"N",2,"A","-",21802,,"N","A","H","-","C","D","0","Y","L","04",0,1,0,0,0,0,1,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"5146983",-122.30302,37.87718,2011,"0103","0","6","3","09",0,1,"A",,,,,,1200,3,"D","-","A","4TH ST","CAMELIA ST",0,,"Y","2012-05-01",103,"2011-03-05",1151,"128","21","5","6","0","0",,"0","017","-","N",,,0,,,0,,,,"N",2,"A","-",21802,"A","N","A","H","-","A","A","0","Y","M","95",0,1,0,0,0,0,0,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"5146996",-122.268552194,37.8729767997,2011,"0103","0","1","4","09",0,1,"B",,"Y",,,,1500,3,"D","G","A","SHATTUCK AV","BERKELEY WY",3,"S","N","2012-05-01",103,"2011-03-14",1240,"126","24","5","6","0","0",,"0","003","-","N",,,0,,,0,,,,"N",2,"A","-",21804,"A","N","B","H","-","A","D","0","Y","L","04",0,0,1,0,0,0,1,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"5147000",-122.267109092,37.8723734937,2011,"0103","0","1","3","17",0,1,"B",,"Y",,,,1500,3,"H","G","A","UNIVERSITY AV","WALNUT ST",28,"W","N","2012-04-30",103,"2011-03-14",1327,"115","24","5","6","0","0",,"0","003","-","N",,,0,,,0,,,,"N",2,"A","-",22517,,"N","B","H","-","A","A","0","Y","A","01",0,1,0,0,0,0,1,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"5147003",-122.29266388,37.8703321835,2011,"0103","0","7","4","09",0,1,"C",,,,,,1200,3,"D","D","A","RT 123","HEARST AV",0,,"Y","2012-06-29",103,"2011-03-06",1139,"100","22","5","6","0","0",,"0","018","-","Y","ALA",4,123,"-","-",3.24,"I","5","S","Y",2,"A","-",21802,"A","N","B","H","-","A","A","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"5147008",-122.26694,37.85851,2011,"0103","0","2","4","09",0,1,"B",,,,,,900,3,"D","C","A","SHATTUCK AV","STUART ST",0,,"Y","2012-05-01",103,"2011-03-15",855,"84","35","5","6","0","0",,"0","010","-","N",,,0,,,0,,,,"Y",2,"A","-",21802,,"N","B","H","-","A","A","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"5147016",-122.26896,37.8766,2011,"0103","0","2","3","08",0,1,"B",,,,,,1500,3,"-","I","A","SHATTUCK AV","VIRGINIA ST",12,,"N","2012-05-16",103,"2011-03-15",1349,"37","24","5","6","0","0",,"0","003","-","N",,,0,,,0,,,,"Y",1,"A","-",22107,,"N","B","H","-","A","A","0","Y","A","07",0,1,0,0,0,0,0,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"5147019",-122.26629937,37.853394773,2011,"0103","0","2","3","03",0,1,"B",,"Y",,,,900,3,"H","-","A","SHATTUCK AV","PRINCE ST",106,"N","N","2012-04-30",103,"2011-03-08",740,"84","36","5","6","0","0",,"0","010","-","N",,,0,,,0,,,,"N",1,"A","-",22350,,"N","B","G","-","A","D","0","Y","L","04",0,1,0,0,0,0,1,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"5147020",-122.26845,37.87221,2011,"0103","0","2","4","09",0,2,"B",,,,,,1500,3,"H","C","A","UNIVERSITY AV","SHATTUCK AV",0,,"Y","2012-05-01",103,"2011-03-15",1401,"96",,"5","6","0","0",,"0",,"-","N",,,0,,,0,,,,"N",2,"A","-",21801,"A","N","A","H","-","A","A","0","Y","A","01",0,0,2,0,0,0,0,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"5147023",-122.25897,37.86141,2011,"0103","0","2","4","12",0,1,"B","Y",,,,,1200,3,"G","B","B","TELEGRAPH AV","DERBY ST",0,,"Y","2012-05-16",103,"2011-03-08",1133,"152","36","5","6","0","0",,"0","009","-","N",,,0,,,0,,,,"N",2,"A","-",21453,"A","F","B","H","-","A","A","0","Y","-","99",0,0,1,0,1,0,0,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"5147024",-122.26608,37.87145,2011,"0103","0","2","4","08",0,1,"C",,"Y",,,,1800,3,"D","G","A","OXFORD ST","ADDISON ST",0,,"Y","2012-04-30",103,"2011-03-15",1759,"16","36","5","6","0","0",,"0","004","-","N",,,0,,,0,,,,"N",2,"A","-",22100,"B","N","B","G","-","A","A","0","Y","L","04",0,0,1,0,0,0,1,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
